id,userContactDetailsId,digestConfigurationId,cronExpression,preferredChannel,useDigest
c9723cd1-7262-44fb-b6ba-3b7573cc05cc,70527ce7-c689-4f18-8584-8fd70f2c2ef1,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
07ee1017-f316-4231-b7b1-1e8a04fe074d,3a52013d-5fed-4c62-8623-088387dcbb5b,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
2317d10e-cdff-4436-9057-c8fa3d5cec91,3a52013d-5fed-4c62-8623-088387dcbb5b,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
fa1f95b9-f3e1-4d82-a483-539cbb1c72e4,3a52013d-5fed-4c62-8623-088387dcbb5b,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
dcb6ae2b-6a73-4bc5-a8c7-0dad31e18482,3a52013d-5fed-4c62-8623-088387dcbb5b,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
11b6c860-e713-4379-bf50-bf4f42cf1872,609cf451-d3f6-484d-b483-cbb51b098924,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
18f79b34-9561-4201-bcfc-6494b0dd5f0f,609cf451-d3f6-484d-b483-cbb51b098924,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
fb228b16-5a31-4058-9d90-15d5b730e54a,609cf451-d3f6-484d-b483-cbb51b098924,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
2b756244-b245-473c-b0ac-bd4bb9072d08,609cf451-d3f6-484d-b483-cbb51b098924,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
a3c078e5-4b6c-40fd-b279-bfd0af460cb9,99cba7f3-e6ce-45b5-8320-fd7d2efda0e1,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
851b71aa-f6ab-48d9-9bfc-5316e3b42414,99cba7f3-e6ce-45b5-8320-fd7d2efda0e1,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
64cee956-4f92-4511-b30a-16a643fa6076,99cba7f3-e6ce-45b5-8320-fd7d2efda0e1,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
9e7cd6b0-e862-4b4b-bc34-7d4e324856ad,99cba7f3-e6ce-45b5-8320-fd7d2efda0e1,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
6c99a1b9-ae1b-488f-a2f2-cb9dc7ecc867,be208e03-506e-4836-b7c4-9a3a1554e6e7,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
6b69ae56-7cd5-49bc-a32e-dfd589d2f1f8,be208e03-506e-4836-b7c4-9a3a1554e6e7,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
6db6f842-5715-4ba8-9f58-8c24e0ea6891,be208e03-506e-4836-b7c4-9a3a1554e6e7,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
0a258729-9a7f-4063-8212-c6c48efaff9a,be208e03-506e-4836-b7c4-9a3a1554e6e7,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
847a1a9e-e1c1-4cb8-a6f7-ae0dcba0630b,fb5d1a27-bec5-4752-a575-a653fe76e802,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
a39bce17-d1dc-4b2e-a223-1bf49847a31a,fb5d1a27-bec5-4752-a575-a653fe76e802,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
b6769eb5-62b2-4cf2-833e-0500a3e4ddeb,fb5d1a27-bec5-4752-a575-a653fe76e802,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
70fd037f-a6c6-4053-b70d-903096b08d59,fb5d1a27-bec5-4752-a575-a653fe76e802,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
b5928127-861b-4ce0-ac47-625f58581a6e,aefc316a-1b9c-45ae-b67d-51acbac35d9d,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
bf882468-69fc-44e1-aea7-ac7236b0bea9,aefc316a-1b9c-45ae-b67d-51acbac35d9d,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
e0bd8e3d-7c3b-4896-bc36-c2cf6fa15db4,aefc316a-1b9c-45ae-b67d-51acbac35d9d,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
f0098e31-7493-46af-a65e-f8e551f999f7,aefc316a-1b9c-45ae-b67d-51acbac35d9d,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
37b91c09-d5ca-4601-95f9-a784c5fe96bd,c79e8da9-d078-4273-8dfb-c5bc9b1057f3,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
a551be07-d548-4b26-8591-5a28cc631c06,c79e8da9-d078-4273-8dfb-c5bc9b1057f3,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
47dc1022-d46d-45d5-aa0a-90b3b1b50ce7,c79e8da9-d078-4273-8dfb-c5bc9b1057f3,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
8e079a96-6ecf-4f85-bfa1-de1112e02d56,c79e8da9-d078-4273-8dfb-c5bc9b1057f3,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
9f41c12f-841b-4e8c-87b8-544e30e2fe7d,3c693dc0-e8b2-45bc-8b5d-e9a6dbb037ea,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
80fb5f1a-7bb8-4d84-90dd-02959ee91b06,3c693dc0-e8b2-45bc-8b5d-e9a6dbb037ea,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
31ebe2ec-8fc1-4ae0-b4fe-0a5ee701488d,3c693dc0-e8b2-45bc-8b5d-e9a6dbb037ea,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
07460e08-1dea-46a1-9652-f1dc1f3a478e,3c693dc0-e8b2-45bc-8b5d-e9a6dbb037ea,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
83eb323d-c8c5-4edf-b9b7-6965a2c2dab9,741e9f8b-6d29-4481-8760-16da94ae7767,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
7ee11c04-ecf1-4d59-a5c6-9115942f1636,741e9f8b-6d29-4481-8760-16da94ae7767,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
ff49b2c3-2198-44e6-b2ea-9537b7b00995,741e9f8b-6d29-4481-8760-16da94ae7767,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
e2ddf12b-21f7-4879-bc24-2dac84ca35d3,741e9f8b-6d29-4481-8760-16da94ae7767,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
4194b1b6-d1f7-490d-b304-6750fc715efc,79323d11-cba3-463e-8f63-045ee6bb8b79,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
2e381fcb-fd15-482d-aed6-87b1ec6faa6d,79323d11-cba3-463e-8f63-045ee6bb8b79,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
117d1ea9-ff89-4bf7-902a-6699edb9ae67,79323d11-cba3-463e-8f63-045ee6bb8b79,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
b0063561-90a6-4916-8c9b-1b7608405027,79323d11-cba3-463e-8f63-045ee6bb8b79,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
1b62a2e5-240e-4294-9b8c-a0b9626d1b88,fd106df0-8440-4cc7-b11a-d19428805721,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
105c9191-31b2-4128-81d9-3cdf82da8b1f,fd106df0-8440-4cc7-b11a-d19428805721,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
33bfe91a-4a34-42a6-abf6-eebce9f8a4eb,fd106df0-8440-4cc7-b11a-d19428805721,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
27a6cd2d-13bf-44e9-92c9-9fafc43aab78,fd106df0-8440-4cc7-b11a-d19428805721,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
3735a36e-20b4-4fd7-853d-51a6a55a79fb,de979383-e976-44c1-8c8d-022ab4408e54,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
cf7987e5-e177-4b7f-82f9-41a45d0bbbc6,de979383-e976-44c1-8c8d-022ab4408e54,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
3f8bac58-0271-4bab-b8f0-c7bd6a2d9d78,de979383-e976-44c1-8c8d-022ab4408e54,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
8d9a5bbf-3114-426b-9f90-2a5b065ea59b,de979383-e976-44c1-8c8d-022ab4408e54,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
66f869d4-2338-45a1-89ce-156f04ac66bc,7c37baa3-87e0-46bc-a774-24c4c04491cb,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
2ffdfb91-8881-4fcd-9f80-592d812b7f17,7c37baa3-87e0-46bc-a774-24c4c04491cb,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
fd860135-9937-4729-a9a6-b6529f7b356b,7c37baa3-87e0-46bc-a774-24c4c04491cb,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
341f65c6-85d3-4cf5-8a27-753b52c9a505,7c37baa3-87e0-46bc-a774-24c4c04491cb,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
425f2f3e-7d92-4896-a92d-4e294e0612f3,41dd0924-fa8c-413b-ba4f-9ff18a2069e2,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
b425f73d-2618-42cb-96c3-9f0c0dcb2a15,41dd0924-fa8c-413b-ba4f-9ff18a2069e2,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
13332ff3-2102-4446-902b-f043c9a714e7,41dd0924-fa8c-413b-ba4f-9ff18a2069e2,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
0a8b0104-0e2d-4462-a7aa-77a65326bbec,41dd0924-fa8c-413b-ba4f-9ff18a2069e2,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
bb772c0c-ced4-4597-9907-daa9800506ad,7e781b3f-902b-4375-a037-40f60a0391be,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
570ba8b9-eeac-4acb-8a73-6aa21d790194,7e781b3f-902b-4375-a037-40f60a0391be,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
513fd631-247e-46b4-9386-c6bb6f6705b9,7e781b3f-902b-4375-a037-40f60a0391be,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
7bff9900-3479-496d-9114-ec07cebee583,7e781b3f-902b-4375-a037-40f60a0391be,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
c32e1bb1-d6b0-4688-a096-291d72393d42,71b97857-69c3-4976-b1b2-292db47b754d,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
3f522586-ad5f-4b95-884e-405b0c052b9e,71b97857-69c3-4976-b1b2-292db47b754d,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
755f4c6f-8b35-4b2f-9ad1-853aa3634057,71b97857-69c3-4976-b1b2-292db47b754d,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
69e8d29a-e0a1-4a43-8896-45e392e65a0b,71b97857-69c3-4976-b1b2-292db47b754d,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
b0703597-a965-4d69-9938-6515cdfa04bb,f8de3790-2171-4803-8be2-b666497f82f6,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
98c638d7-da5f-4a6b-877f-50f49cd4fdbe,f8de3790-2171-4803-8be2-b666497f82f6,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
84b7ee77-994e-44da-b1ed-cf08fa98d647,f8de3790-2171-4803-8be2-b666497f82f6,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
e54497bb-af14-4c37-a1ff-0afec5dd2ec3,f8de3790-2171-4803-8be2-b666497f82f6,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
670502ee-2be4-4d59-adf3-a34ac5a9b4a4,2e0de77a-edbd-4d25-a4cb-7fc6fe4893a7,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
43a4884b-cb2e-4de6-b4c1-337d479e707b,2e0de77a-edbd-4d25-a4cb-7fc6fe4893a7,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
08430a28-a47f-4938-9925-17c5dd250873,2e0de77a-edbd-4d25-a4cb-7fc6fe4893a7,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
30c1c26c-ca0c-4298-9022-56207285858d,2e0de77a-edbd-4d25-a4cb-7fc6fe4893a7,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
9c0198bf-346b-4389-8bc8-010209eb8801,1474e06c-5885-4259-97de-1ab4a3629105,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
03897202-77df-4ede-a8e8-ee8a2f5f1dad,1474e06c-5885-4259-97de-1ab4a3629105,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
5fa98a3d-ed80-4718-97fe-56389316ee41,1474e06c-5885-4259-97de-1ab4a3629105,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
55f0a177-e1f7-49fe-aec4-9bc83ae0e7d6,1474e06c-5885-4259-97de-1ab4a3629105,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
a00c4cad-30d5-464d-a76b-0dee161b98b5,f35f1fe7-ce4d-478f-ab4d-5eacaf5e65e6,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
89f45d0c-5750-4db0-80ff-a378bbde3599,f35f1fe7-ce4d-478f-ab4d-5eacaf5e65e6,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
48b13f9a-eb3b-4c59-a918-728620c2b9a2,f35f1fe7-ce4d-478f-ab4d-5eacaf5e65e6,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
ff573883-4c2b-4f30-9fed-83696eec8a68,f35f1fe7-ce4d-478f-ab4d-5eacaf5e65e6,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
fc5e5862-299e-4d1d-ae68-95a35c8fdcd0,98218949-9870-4fe7-9b33-ad64c7eb3e19,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
430a8c01-b882-4512-891e-2052bb64f6de,98218949-9870-4fe7-9b33-ad64c7eb3e19,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
ff2503db-36a3-4adf-8700-86405d1607dd,98218949-9870-4fe7-9b33-ad64c7eb3e19,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
e2b9cd83-d2cb-4d32-a923-a5e512549f6f,98218949-9870-4fe7-9b33-ad64c7eb3e19,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
c8580c03-0e97-42af-9f71-c594f42ad11c,1d1e8c13-39bb-4746-a7fd-fd8da218c4fe,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
42f3ba36-5c4e-4159-bc62-ed5c968f23a2,1d1e8c13-39bb-4746-a7fd-fd8da218c4fe,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
21b263f4-cf19-4784-854d-3fe3d5b63144,1d1e8c13-39bb-4746-a7fd-fd8da218c4fe,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
c0e6e5ba-808c-4db3-b821-20ea5019903b,1d1e8c13-39bb-4746-a7fd-fd8da218c4fe,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
85550032-7b22-451c-b28a-de56147d21b2,80358fef-05e9-4a4a-a22a-1c1f55657477,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
37299628-12cb-4435-906d-cda9d0622e30,80358fef-05e9-4a4a-a22a-1c1f55657477,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
7d3fa3e8-6bef-494b-b077-a842fe4401a2,80358fef-05e9-4a4a-a22a-1c1f55657477,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
685ee225-3176-4bec-a3b6-c3d5ccdbd023,80358fef-05e9-4a4a-a22a-1c1f55657477,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
b6b0404e-e4ed-4121-bd8d-a0a932f1a8f3,ed313883-876b-4537-82e8-00b9eaed801f,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
a9d8a000-440b-4497-84cd-cf7455938cd3,ed313883-876b-4537-82e8-00b9eaed801f,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
b8e1a50b-7756-4cc1-a98d-96306f7eb853,ed313883-876b-4537-82e8-00b9eaed801f,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
9bd20048-f3f3-46ba-b69d-7ef46a5108a7,ed313883-876b-4537-82e8-00b9eaed801f,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
43050541-4367-4d06-b54d-0f632123093a,f0aa5d4f-ca21-48f6-877d-1d7e7ed9cc4e,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
d992d926-32a6-4827-851c-bc4b6e17b6c8,f0aa5d4f-ca21-48f6-877d-1d7e7ed9cc4e,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
fc9edad1-a709-4494-9565-57ad49d392b7,f0aa5d4f-ca21-48f6-877d-1d7e7ed9cc4e,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
6015877f-727a-4584-9a63-da200208ecd2,f0aa5d4f-ca21-48f6-877d-1d7e7ed9cc4e,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
9ce42f77-1501-4e74-8624-aa94bb212b6d,2244a98c-b537-432f-b8a1-21ca59d308db,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
f35f7a82-80b1-4f50-b3f9-8987b2dfafb5,2244a98c-b537-432f-b8a1-21ca59d308db,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
aa2ebcce-e370-49b3-ba07-c714f4824a01,2244a98c-b537-432f-b8a1-21ca59d308db,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
74306ffc-1d84-47dd-8427-b8d0e8495add,2244a98c-b537-432f-b8a1-21ca59d308db,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
00254161-6b8a-4a7c-959b-3b431aebb062,ef7d13c8-7eae-4c32-ba1e-5b26f079e813,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
e74ded3e-a28a-40e4-aa7e-f4860fbb6202,ef7d13c8-7eae-4c32-ba1e-5b26f079e813,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
9fbac536-367a-450f-813b-c8ef7f30be38,ef7d13c8-7eae-4c32-ba1e-5b26f079e813,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
b31e2540-8318-4a59-aa07-8bf0411cdc87,ef7d13c8-7eae-4c32-ba1e-5b26f079e813,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/15 * * * *,EMAIL,true
20a5c833-9af4-4e77-a274-5abda26c48c7,2c0a669b-dd57-446f-9f79-43d1a4ca06e0,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
76bd6d0b-46ed-4196-8792-c9876ebe7105,2c0a669b-dd57-446f-9f79-43d1a4ca06e0,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
054bb54f-2513-460f-988a-eb748d0e8409,2c0a669b-dd57-446f-9f79-43d1a4ca06e0,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
53f6e179-5d6b-4490-9644-76f5c2dd5aa9,2c0a669b-dd57-446f-9f79-43d1a4ca06e0,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
a2b4466e-53fe-4131-8979-2dc71538ef34,feac366c-e1a2-49cb-8440-33b443191f36,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
8f26cde9-0eff-4e70-9774-5a4e833c8d35,feac366c-e1a2-49cb-8440-33b443191f36,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
7f422f21-7933-4b93-8291-96f39ea989fa,feac366c-e1a2-49cb-8440-33b443191f36,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
84e338f8-ef03-4685-b8b9-0ceb3f3e0265,feac366c-e1a2-49cb-8440-33b443191f36,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
b0462093-9ca0-4200-b2c3-972693f129c5,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
29c65922-b3e8-42b0-9a8c-1715cbfa51a8,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
24e704bb-b275-4275-b615-39c7b96b4c24,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/5 * * * *,EMAIL,true
0ee9599f-0e9a-4adb-9b0d-8be25fa9e483,0427fb1d-3cd1-4e89-9e7a-64044be8ae41,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
128e5afe-c42e-4e89-ac0f-24d3fab833d6,f15034ef-6c39-4a48-81ab-c3d2290b5927,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
6fefb87f-4580-4343-a9c5-443530a705f0,f15034ef-6c39-4a48-81ab-c3d2290b5927,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
998efac7-f96d-4249-a0eb-e086961ea62f,f15034ef-6c39-4a48-81ab-c3d2290b5927,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
ba8a7b39-466f-4df6-91fa-42dbfdd57a21,f15034ef-6c39-4a48-81ab-c3d2290b5927,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
f1c2e27c-7027-4fd0-85f5-c8567a2f8ec9,35811ce7-bbf5-4104-9de2-16cb18205e02,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/15 * * * *,EMAIL,true
d8618192-46af-40e0-a321-935c93c86a28,35811ce7-bbf5-4104-9de2-16cb18205e02,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
8426e5e7-0c64-4d7b-b330-240fc2e9cde5,35811ce7-bbf5-4104-9de2-16cb18205e02,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
de9e53e4-ca6a-48a0-a3a1-fcf190d4b6b3,35811ce7-bbf5-4104-9de2-16cb18205e02,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
9c26e0f9-bdf4-48ab-8f1e-70a76d063f92,993f8238-f67b-49c5-9a34-2ec0daeb3646,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
e900fda5-6437-4aec-88ba-91a52e682e24,993f8238-f67b-49c5-9a34-2ec0daeb3646,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/1 * * * *,EMAIL,true
a6757ca1-2f4e-4c3c-b9b1-f953bf1b8b45,993f8238-f67b-49c5-9a34-2ec0daeb3646,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/15 * * * *,EMAIL,true
3ebb4bd5-7b71-494d-9dc8-9eeb9c2fc656,993f8238-f67b-49c5-9a34-2ec0daeb3646,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/5 * * * *,EMAIL,true
bb78acd6-f115-4468-b453-86a878690f1c,f78e1449-3b99-4818-9329-57651709dd35,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/1 * * * *,EMAIL,true
8fcfc723-5bfb-4c28-86b7-30b289527a0a,f78e1449-3b99-4818-9329-57651709dd35,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/5 * * * *,EMAIL,true
05e0542d-0974-4984-b386-1bdf96c5cd31,f78e1449-3b99-4818-9329-57651709dd35,91290036-97b4-428c-8299-0ccc76bf3df3,0 0/1 * * * *,EMAIL,true
e042600b-27c9-424b-95ae-33361e48c522,f78e1449-3b99-4818-9329-57651709dd35,407310f8-c44d-400c-93d1-c3ff7dd3a98f,0 0/1 * * * *,EMAIL,true
3d23bffd-f9f9-4a10-a982-c5152fa5775e,a31d325f-b845-423b-b5e6-63fa43551c30,4ec4f5fc-4397-4e98-bddd-2a2267cbe387,0 0/5 * * * *,EMAIL,true
f4cefd6a-7420-40cf-8e28-846a5795fd73,a31d325f-b845-423b-b5e6-63fa43551c30,148f4acb-1504-41e9-ac71-c29e8599ee70,0 0/15 * * * *,EMAIL,true
